gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
NFIC (human),204,Mthfd2;Dpysl2;Nkx3-1;Tmeff2;Mmp14;Adam19;Bik;Rasl10a;Fbxo31;Bmf;Htr2a;Bcas2;Unc5d;Txnip;Net1;Actr3b;Herpud1;Msx2;Chchd10;Ets1;Etv5;Tnfaip6;Rrm2;Cck;Armc2;Tef;Plk2;Cdkn1a;Ckb;Ablim1;Ppef1;Dnajb2;Phactr3;Arrdc4;Ifit3;Hist3h2a;Atp1b1;Dock10;Lox;Dbp;Lonrf1;Slc4a8;Rbm3;Chsy1;Stard4;Lum;Pcdhga10;Lin9;Hes1;Gbp5;C3;Foxs1;Nanos1;Bdnf;Mmab;Fhl2;Tmem86a;Mia;Foxf1;Zbed5;Csdc2;Pcsk4;Per1;Lax1;Irf7;Rbm24;Hmgb3;Pik3r3;Rbm14;Daam1;Mvd;Asb2;Creb3l1;Tal2;Nmnat2;Rbbp4;Efhb;Txnrd3;Dhcr24;Asph;Uba52;Rhebl1;Eif5a2;Slc46a3;Arntl;Gpm6b;Pde1c;Arl6ip5;Tppp3;Krt18;Aldoa;Stip1;Elmo1;Ephx1;Tmem108;Hspa5;Hspa8;Nfkbia;Tshr;Palld;Hspd1;Atf3;Sult1a1;Mecom;Cdkl5;Pgm2l1;Cdc25b;Hsp90b1;Dlx5;Ntrk3;Syt12;Itgb3;Hnrnpa0;Hnrnpa1;Cdc20;Egr2;Gnai1;Hsd17b7;Rem1;Gem;Mxd4;Pkdcc;Higd1a;Nav2;Dnah5;Cry1;Rnd3;Prelid2;Gng2;Fbxl22;Nr1d1;Coq10b;Gnl1;Pqlc3;Gramd1c;Timp1;Smoc1;Slc8a3;Snrpn;Tle1;Hmgn2;C1qtnf7;Hmgcs1;Sik1;Cbfa2t3;Vasn;Limd1;Gabrq;Cdk2ap1;Rasd2;Efnb1;Idi1;Rfx2;Upb1;Tmem82;Lefty1;Mapkapk3;Has3;Mboat1;Hsp90ab1;Tm4sf1;Ppp1r3b;Scn2b;Rgl1;Rassf3;Tspan4;Id3;Uspl1;Rftn1;Spc24;Slc1a4;Pak4;Pak3;Fdps;Rgs1;Rgs2;Hspa1a;Hspa1b;Parl;Cyb561;Trim2;Fmo4;Brd7;Dgkh;Dgkg;Sema5a;Rcan1;Bag3;Inmt;Dusp16;Dusp10;Cdo1;Antxr1;Chac1;Manf;Lman2l;Dpf1;Banp;Tsc22d3;Igsf8;Igsf9;Smad7;Usp42;Ncald,0.063271,-0.006085,-0.060528,0.049886,-0.052553,-0.103291,-0.009626,-0.040339,-0.092007,0.014763,-0.069356,-0.120955,-0.012833
MYOD1 (mouse),92,Optc;Scx;Nkx3-1;Kcnb1;Bhlhe40;Mecom;Rasl10a;Npas2;Npas4;Kcnd3;Trim58;Kcnk3;Adamts10;Rin3;C4b;Fam78b;Klhl3;Neu2;Pnpla2;Ypel2;Narf;Cacna1d;Higd1a;Tef;Cd9;Flrt1;St3gal5;Plk3;Rara;Tmem229b;Angptl2;Adamtsl5;Usp2;Mamstr;Dnajc1;Col14a1;Phactr3;Col27a1;Wdr95;Nipal4;Cbfa2t3;Klhdc8b;Limd1;Gse1;Sipa1l3;Rasd1;Rasd2;Col6a6;Tiparp;Lpin3;Hba-a1;Rfx2;Pdxk;Lin9;C3;Tmc7;Cgnl1;Hat1;Rnaseh2b;Pfkfb3;Pim3;Ppm1n;Mapk12;Tnfrsf12a;Dynlt1b;Ano1;Popdc3;Pak6;Bmp3;Wnt4;Tbc1d1;Rbm44;Mthfr;Tal2;Eln;Hist2h3c1;Hbegf;Slc37a2;Klf4;Slc24a4;Lsp1;Pfn1;Tmem50b;Tnnt2;Sox9;Stc2;Serp2;Gdf15;S1pr3;Espn;Nr4a1;Hspd1,0.062153,-0.023026,-0.109758,0.046351,-0.085179,-0.160669,-0.021017,-0.080676,-0.143043,-0.002025,-0.047309,-0.141035,0.037942
TEAD4 (human),101,Haghl;Pdxk;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Klf15;Fermt2;Pdgfc;Gata3;Jun;Kcnb1;Bhlhe40;Bhlhe41;Kcnc4;Fos;Spsb1;Gk;Prrx2;Zbtb16;Foxo3;Npas4;Frzb;Pcyt2;Pfkfb3;Eif4ebp1;Bdnf;Myo10;Fhl3;Mapk12;Epb41;Ppp1r1b;Rcor2;Rassf4;Tspan9;Tspan4;Ccdc112;Id2;Pcsk4;Fhod3;Mnt;Sertad3;Ypel2;Dpep1;Slc1a4;Capn3;Pkdcc;Cacna1d;Cav1;Rbm24;Rbm38;Tbc1d1;Cygb;Homer2;Tef;Hspa1a;Fam120c;Nxnl2;Fzd4;Tnnc1;Nr1d2;Tmem200b;Tal2;Pqlc3;Cyb561;Angptl4;Plcb1;Hipk2;Sema5a;Dgkd;Rab20;Erf;Spire1;Irs2;Ankrd12;Efhd2;Lbh;Dusp10;Irx3;Klf4;Dnaja1;Dnaja4;Tub;Sik1;Pfn1;Arntl;Antxr1;Cbfa2t3;Sox9;Igsf8;Cited2;Stc2;Stip1;Zcchc24;Atp1b1;Smad7;Espn;Dbp;Camk2b,0.061867,-0.037201,-0.110214,0.025322,-0.099067,-0.16193,-0.013592,-0.082304,-0.149195,-0.021394,-0.041296,-0.136631,0.027614
SRF (human),191,Mthfd2;Nkx3-1;Mmp14;Kcna2;Rasl11b;Npas2;Npas4;Fbxo30;Gstt1;Kcnk3;Adamts12;Rin3;C4b;Sphkap;Net1;Klhl3;Cacybp;Msx2;Eef2k;Etv5;Tnfaip6;Tef;Plk2;Smc2;Rara;Cdkn1a;Hipk2;Fkbp5;Papss2;Ablim1;Lbh;Dnajb2;Dnajb4;Apobr;Tub;Mthfd1l;Pdk4;Gsta4;Dock10;Lox;Col6a6;Fgfr2;Dbp;Dcn;Mlph;Stard4;Lum;Ier5l;Slc5a3;Gbp5;Foxs1;Slc25a33;Pfkfb3;Fam13c;Mmab;Ephb6;Fhl2;Tmem86a;Mia;Commd8;Rcor2;Capsl;Zbed5;Mrps6;Ccdc107;Socs2;Mnt;Sertad3;Lax1;Capn3;Prodh;Mmp3;Hmgb3;Pik3r3;Rbm14;Fam98b;Hmgcr;Wsb1;Asb5;Asb2;Creb3l1;Slc6a6;Tal2;Rnf145;Sulf1;Tmem140;Grb14;Dhcr24;Eif4a1;Arntl;Abra;Glul;Nmb;Acvrl1;Stip1;Mpzl1;Nqo1;Elmo1;Tgfbi;Rgs17;Ephx1;Arid5a;Arid5b;Dock5;Hspa5;Hspa8;Pde4b;Atf3;Epb41l2;Mecom;Cdkl5;Fos;Cdc25b;Hsp90b1;Itga4;Dlx5;Acp6;Syt12;Hnrnpa1;Cdc20;Egr2;Il16;Nfil3;Gnai1;Hsd17b7;Pkdcc;Higd1a;Cry1;Rnd3;Fbxl22;Flrt1;Coq10b;Gnl1;Gramd1c;Smoc1;Slc8a3;C1qtnf7;Angpt2;Hmgcs1;Selenbp1;Adamts9;Vasn;Klhdc8b;P4ha1;Rab6b;Mpp2;Ptn;Gabrq;Hfe;Axin2;Thbs1;Six4;Lefty1;Kank4;Has3;Upp2;Ppp1r3a;Scn2b;Rassf3;Id3;Creg2;Slc1a4;Pak3;Pak6;Fdps;Rgs1;Wnt4;Prr7;Hspa1a;Ier5;Fmo2;Fmo3;Fmo4;Tm9sf1;Dgkh;Dgkg;Rcan1;S100a7a;Bag3;Slc37a2;Klf9;Prr5l;Antxr1;Chac1;Arc;Lman2l;Rhou;Igsf9;Mapre2;Ncald;Spry2,0.054018,-0.021332,-0.074657,0.027737,-0.02864,-0.090592,0.022502,-0.07535,-0.126289,-0.024336,-0.071779,-0.120255,-0.016908
STAT3 (human),133,Atf3;Pkig;Epb41l2;Dusp1;Rapgef5;Lars2;Ndst3;Npas2;Kcnk1;Acp6;Ip6k2;Ntrk3;Actn2;Cdc20;Egr2;Hhip;Nfil3;Gnai1;Pclo;Ypel2;Gem;Htra4;Plau;Cacna1d;Ets1;Cav1;Nav2;Trib2;Tef;St3gal5;Nr1d1;Gramd1c;Cdkn1a;Slc8a3;Nampt;Tmem38b;Snrpn;Pf4;Hmgn2;Insig1;C1qtnf7;Hmgcs2;Lbh;Dnajb4;Xirp1;Cebpd;Cbfa2t3;Klhdc8b;Mlf1;P4ha1;Cited2;Mpp2;Mpp6;Nol3;Hfe;Dock10;Ubc;Plaur;Slc4a8;Lum;Hsph1;Fabp3;Slc16a9;Bdnf;Lingo1;Lrrk1;Me3;Fhl2;Upp2;Ppp1r3b;Ntn4;Chordc1;Mia;Ank3;Rgl1;Capsl;Tspan4;Zbed5;Tg;Ptprd;Csdc2;Id3;Pcsk5;Mme;Sertad3;Lax1;Rgs2;Mmp3;Bmp3;Bmp2;Irf7;Mast4;Npr3;Ddx17;Eepd1;Mvd;Fam98b;Samhd1;Parl;Cyp1b1;Mthfr;Ier5;Rnf145;Fmo1;Fmo2;Fmo4;Nmnat2;Fmod;Enkur;Rhobtb1;Cdk6;Serpini1;Mri1;Asph;Clec2d;Gpm6a;Gpm6b;Pde1c;Arl6ip5;Banp;Patz1;Nmb;Rhou;Fibin;Sgk1;Stc2;Mapre2;Tgfb2;Stil;Usp42;Hspa5;Spry1;Hspd1,0.052583,-0.037691,-0.096113,0.041469,-0.046054,-0.103481,0.01047,-0.080836,-0.141516,-0.028803,-0.028252,-0.083235,0.039646
HINFP (human),184,Atf3;Dpysl2;Ism1;Kcnb1;Sphk1;Dusp8;Kcnc4;Hoxc10;Cdkl5;Adam19;Kcna2;Hsp90b1;Npas4;Frzb;Olfml2a;Trim58;Kcnk3;Dlx5;Adamts10;Acp6;Ip6k2;Ntrk3;Unc5b;Myo10;Cdc20;Ccdc80;Xbp1;Actr3b;Rrad;Phgdh;Tcap;Gnai1;Nudt4;Thsd7a;Msx2;Pkdcc;Narf;Cacna1d;Ets1;Cav1;Mknk2;Cck;Tef;Cd9;Fbxl22;Nr1d2;Xkr4;Gja4;Pqlc3;Btg1;G0s2;Slc8a1;Lyst;Sncaip;Snrpn;Hipk2;Ablim1;Rab20;Ppef1;Frmd4a;Lbh;Dnajb1;Dnajb4;Phactr3;Cebpb;Mthfd1l;Cbfa2t3;Maged2;Gpbar1;P4ha1;Cited2;Zcchc24;Ptn;Rasd1;Lox;Caprin2;Tiparp;Lonrf1;Dcn;Ddit3;Thra;Chsy1;Haghl;Slc5a3;Prex2;Micall2;Hes1;Hes6;Klf12;Klf15;Lrrc32;Spsb1;Gk;Lag3;Prrx2;Zbtb16;Sap30;Hr;Foxo3;Pfkfb3;Bdnf;Ust;Me3;Fhl2;Dclk1;Mapk12;Kif20b;Tmem86a;Foxf1;Ank3;Ppp1r1b;Rcor2;Rgl1;Art3;Tspan4;Zbed5;Ccdc112;Anln;Ptprd;Id2;Id4;Uspl1;Pcsk4;Penk;Per3;Per2;Mnt;Sertad3;Slc1a4;Inhbb;Rgs1;Irf7;Rbm24;Eepd1;Sytl5;Hspa1a;Myc;Serpinf1;Cyp1b1;Nxnl2;Fzd4;Tal2;Cyb561;Rnf145;Eln;Rnf152;Gprasp1;Fmo4;Nmnat2;Hbegf;Plcb1;Tmem140;Gramd4;Rspo3;Dgkh;Dgkd;Igfbp2;Igfbp5;Ankrd12;S100a7a;Bag3;Efhd2;Efhc2;Asph;Clec2d;Lsp1;Prr5l;Pfn1;Arntl;Arc;Gpm6b;Tsc22d3;Tppp3;Fibin;Igsf9;Stc2;Nr4a1;Tmem108;Ect2l;Hspa8;Hspb7;Pde4b;Hist1h1c;Palld,0.052379,-0.012905,-0.081103,0.046626,-0.065284,-0.108949,-0.024808,-0.046184,-0.094895,0.003138,-0.061215,-0.113214,-0.019644
GATA2 (human),394,Cryab;Oplah;Sdf2l1;Tmeff2;Rapgef5;Rasl11b;Npas4;Fbxo30;Bmf;Adamts12;C4b;Cnksr3;Grap;Dync1i2;Bbs5;Cacybp;Nexn;Eef2k;Cyp26b1;Rrm2;Homer2;Tef;Rara;Cdkn2c;Cdkn2b;G0s2;Sncaip;Adamtsl5;Hipk2;Fkbp4;Fam47e;Ablim1;Tceal6;Ppef1;Insig1;Col14a1;Xirp1;Tub;Ifrd2;Nipal4;Fgfr2;Ubc;Lonrf1;Dcn;Thra;Ngef;Hes6;C3;Hsph1;Pfkfb3;Fam13a;Bdnf;Ptprz1;Art3;Zbed5;Tg;Socs2;Klhl31;Prodh;Pik3r3;Daam1;Cygb;Wsb1;Asb2;Slc16a11;Slc16a10;Tmem200b;Eln;Gprasp1;Tmem140;Ankrd12;Txnrd3;Limch1;Asph;Lsp1;Rhebl1;Hist1h4c;Slc46a3;Gpm6a;Gpm6b;Pde1c;Hist1h3e;Pcp4l1;Rpusd4;Sgk1;Acvrl1;Tgfb2;Fas;Elmo1;Pde7a;Rgs17;Manba;Ect2l;Hspa5;Hspa8;Hspb7;Hist1h1e;Pde4b;Palld;Hspd1;Acan;Pdgfc;Pdgfb;Epb41l2;Wtip;Ndst3;Cdc25b;Hsp90b1;Osgin1;Marcksl1;Cdc40;Tspan15;Aimp2;Il16;Nfil3;Pnpla2;Tfap2b;Cacna1d;Higd1a;Atf7ip;Trib3;Trib1;Fbxl22;Map1a;Slc8a1;Slc8a3;Tmem38b;Snrpn;Yipf4;Rab36;Angpt2;P2rx5;Snrnp48;Wdr6;Sik1;Tlr2;Cited4;Limd1;Fbln7;Hfe;Rasd1;Efna1;Il15ra;Rfx2;Tmc7;Peli1;Ptgs2;Prrx2;Sap30;Mboat1;Upp2;Ereg;Tm4sf1;Dclk1;Mapk12;Ppp1r3b;Ppp1r1b;Rgl1;Rassf2;Rassf4;Tspan9;Tspan4;Id3;Id2;Id4;Zfr;Dpy19l3;Fhod3;Nxph3;Pak3;Fdps;Rgs1;Rgs2;Vcan;Mast4;Sytl5;Hspa1a;Serpine1;Parl;Tnnc1;Unc119;Pawr;Trim2;Sema4a;Igfbp2;Igfbp6;Igfbp5;Rhobtb1;S100a7a;Serinc3;Slc24a4;Prr5l;Antxr1;Chac1;Tmem50b;Tnnt2;Rhou;S1pr3;Smad6;Espn;Fez1;Dpysl2;Atad2;Pcyt2;Tnfrsf21;Actr3b;Phgdh;Kit;Pclo;Filip1l;Ccnb1ip1;Slc41a1;Ets1;Cytl1;Etv5;Ttc22;Smc2;Gja4;Bloc1s1;Phf19;Lyst;Usp2;Mamstr;Lbh;Dnajb2;Dnajb4;Phactr3;Drd1;Dnaja4;Ifitm3;Mthfd1l;Arrdc2;Ifit3;Pdk4;Hist3h2a;Gdpd5;Nol3;Dock10;Lox;Cdh16;Lrrtm3;Plaur;Clock;Chsy1;Stard4;Pcdhga10;Prex2;Foxs1;Vwa3b;Slc25a34;Rnaseh2b;Foxo3;Slc16a9;Aph1a;Me3;Fhl2;Mylk4;Foxf1;Rcor2;Capsl;Penk;Per3;Dpep1;Capn3;Mmp3;Gpcpd1;Bmp3;Rbm24;Hmgb3;Eepd1;Rbm44;Hmgcr;Myc;Gipc2;Hrct1;Sulf1;Gramd4;Phlda1;Enkur;Spire1;Fam107a;Ndp;Irx3;Smpdl3b;Pfn1;Arntl;Snhg9;Nceh1;Arl6ip5;Nqo1;Chchd6;Baz1a;Sult1a1;Pgm2l1;Itga4;Ahsa2;Ahsa1;Myo10;Hnrnpa0;Ccdc80;Egr2;Fam78b;Csrnp1;Sec14l1;Nanp;Asb10;Pkdcc;Narf;Myocd;Cav1;Nav2;Fam71a;Cry1;Rnd3;Hnrnpd;Flrt1;Gnl1;Gramd1c;Mir100hg;C1qtnf7;Hmgcs2;Hmgcs1;Ccdc42;Ccdc60;Adamts1;Por;Klhdc8b;Maged2;Mpp2;Mpp6;Ptger3;Lmo4;Cdk2ap1;Tiparp;Lpin3;Idi1;Gna14;Tmem82;Psmd9;Klf11;Klf12;Klf15;Zbtb8a;Mrpl27;Lefty1;Fabp3;Tmem51;Zbtb16;Has3;Hsp90aa1;Hsp90ab1;Rsad1;Kif20b;Ank3;Ctps;Wnk4;Hivep3;Cd14;Uspl1;Ano1;Errfi1;Scara5;Wnt4;Spata24;Enpep;Tet1;Prss12;Fmo1;Fmo2;Fmo3;Dgkh;Dgkd;Sbsn;Clec3b;Nkx6-1;Cacnb2;Rcan1;Efhd2;Efhc2;Dusp16;Dusp14;Dusp10;Klf4;Clec2d;Cdo1;Manf;Banp;Stc2;Mapre2;Zfp36l1;Zfp36l2;Usp42;Nr4a1;Camk2b,0.05218,-0.014337,-0.055972,0.019627,-0.031726,-0.068583,0.006512,-0.066517,-0.102474,-0.027008,-0.052485,-0.089099,-0.014845
FOS (mouse),82,Optc;Mthfd2;Pkig;Ndst3;Itga4;Ccdc85b;Cirbp;Lrrc14b;Il16;Bbs5;Dync1i2;Ets1;Higd1a;Cyp26b1;Coq10b;Sqle;Timp1;Pf4;Ablim1;Frmd4a;Angpt2;Ccdc42;Pir;Phactr3;Xirp1;Wdr95;Apobr;Apol9a;Arrdc2;Slc22a4;Hfe;Caprin2;Lpin3;Gm3336;Defb25;Thbs1;Gbp5;C3;Lrrc32;Spsb1;Rnaseh2b;Olfr330;Hsp90ab1;Rsad1;Tm4sf1;Chordc1;Tagln2;Rassf2;Id1;Csdc2;Dynlt1b;Zfp703;Sertad4;Ndrg1;Pak3;Rgs2;Mmp3;Mt2;Cygb;Parl;Tnnc1;Pawr;Trim2;Nmnat2;Fam107a;Bag3;Klf4;Klf9;Lsp1;Prr5l;Pfn1;Glrx;Chac1;Pde1c;Arl6ip5;Sox9;Aldoa;Myoz2;Npy1r;Tgfbi;Hspa5;Chchd6,0.051078,-0.044308,-0.154543,0.034289,-0.095385,-0.197931,-0.015603,-0.067991,-0.134807,-0.004443,-0.092381,-0.176419,0.003555
YY1 (human),254,Optc;Tob2;Oplah;Dusp1;Dusp8;Atad2;Bmf;Tnfrsf21;Bcas2;C4b;Grap;Actr3b;Klhl3;Rrad;Phgdh;Cacybp;Pclo;Thsd7a;Filip1l;Ccnb1ip1;Etv5;Rrm2;Gfod1;Adcy7;Sv2a;St3gal5;Gja4;Bloc1s1;Rara;Cdkn2c;Angptl2;Sncaip;Fkbp5;Ablim1;Ppef1;Lancl3;Col14a1;Dnajb4;Phactr3;Drd1;Dnaja4;Apobr;Cebpd;Tub;Ifrd2;Apcdd1;Arrdc2;Ifit3;Mlf1;Gdpd5;Lox;Col6a6;Cdh16;Fgfr2;Ubc;Dbp;Lrrtm3;Lonrf1;Plaur;Dcn;Mlph;Thra;Stard4;Lum;Ngef;Ier5l;Lxn;Hsph1;Vwa3a;Gk;Slc25a33;Slc25a34;Fam13c;Fam13a;Bdnf;Mmab;Mylk4;Tmem86a;Mia;Commd8;Tagln2;Art3;Arsg;Ccdc107;Socs3;Stk35;Socs2;Per1;Mnt;Dpep1;Proca1;Prodh;Mmp3;Gpcpd1;Irf7;Hmgb3;Rbm14;Eepd1;Daam1;Rbm44;Lama2;Wsb1;Asb5;Maml3;Rnf145;Sulf1;Gpr146;Rbbp4;Grb14;Slc15a2;Erf;Ndp;Asph;Lsp1;Rhebl1;Gpm6a;Gpm6b;Pde1c;Sox9;Glul;Hist1h3e;Patz1;Krt18;Rpusd4;Sgk1;Ankrd1;Fas;Pde7a;Arid5b;Pde4b;Tshr;Palld;Epb41l2;Hoxc10;Cdkl5;Dlx5;Ccdc85b;Ntrk3;Syt12;Lrrc14b;Cdc20;Ccdc80;Epb41;Egr2;Aimp2;Hhip;Sec14l1;Tcap;Pnpla2;Tfap2b;Asb10;Gem;Pkdcc;Myocd;Cav1;Nav2;Cry1;Prelid2;Nr1d2;Gnl1;Gramd1c;Timp1;Col23a1;Slc8a1;Snrpn;Hmgn2;C1qtnf7;Hmgcs1;Pecam1;Pir;P2rx5;Wdr6;Sik1;Cbfa2t3;Klhdc8b;Maged2;P4ha1;Cited4;Limd1;Ptger3;Ptn;Lmo4;Wnt16;Lpin3;Idi1;Haghl;Klf11;Abtb2;Lrrc32;Tmem26;Cgnl1;Has3;Prc1;Mboat1;Tm4sf1;Dclk1;Ppp1r3a;Ank3;Wnk4;Rgl1;Tspan9;Ptprd;Id1;Ide;Lmcd1;Ano1;Spc24;Popdc3;Slc1a4;Pak3;Pak6;Rgs1;Galnt6;Mast4;Wnt4;Lnx1;Prr7;Sytl5;Hspa1a;Hspa1b;Serpinf1;St13;Ier3;Tet1;Pawr;Fmo2;Fmo3;Tm9sf1;Brd7;Dgkh;Clec3b;Nkx6-1;Igfbp5;Cacnb2;Rcan1;Inmt;Cdk6;Serinc3;Dusp14;Dusp10;Slc24a4;Cdo1;Fibin;Igsf8;Mapre2;Myoz2;Gdf15;Zfp36l1;Smad7;Nr4a2;Nr4a1;Ncald;Cldn7;Spry1,0.045918,-0.012457,-0.057016,0.033121,-0.058375,-0.102873,-0.020958,-0.053935,-0.098967,-0.006936,-0.044919,-0.085848,-0.002824
FOXC1 (human),510,Vps13a;Sdf2l1;Mbd2;Adam19;Kcna2;Rasl10b;Rasl11b;Npas2;Fbxo31;Gstt1;Bmf;Htr1b;Net1;Klhl3;Cacybp;Grk5;Gfod1;Sv2a;Plk3;Plk2;G0s2;Hipk2;Fkbp5;Fkbp4;Fam47e;Pitpnm2;Xirp1;Apobr;Cebpb;Nipal4;Slc22a4;Slc35f5;Sipa1l3;Dcn;Ngef;C3;Hsph1;Gk;Fam13c;Fam13a;Bdnf;Mrps6;Tg;Pcsk5;Pcsk4;Socs3;Socs2;Lax1;Slc16a10;Tmem200b;Rnf145;Eln;Nmnat2;Gpr146;Rbbp4;Erf;Limch1;Slc46a3;Akap5;Gpm6b;Gng10;Pcp4l1;Rpusd4;Aldoa;Acvrl1;Ankrd1;Tgfb3;Tgfb2;Fas;Elmo1;Tgfbi;Ect2l;Hspa8;Nfkbia;Hspb1;Hist1h1e;Palld;Hspd1;Acan;Fos;Dlx5;Ntrk3;Cirbp;Cdc20;Nfil3;Ypel2;Gem;Atf7ip;Trib2;Trib3;Trib1;Fbxl22;Timp1;Slc8a1;Slc8a3;Yipf4;Rab36;Srgap3;Wdr6;Vasn;P4ha1;Rab6b;Faim2;Gabrq;Fbln7;Hfe;Hapln1;Lrrc39;Lrrc32;Cgnl1;Prc1;Mboat1;Ppp1r3b;Tspan9;Tspan4;Id1;Id3;Id2;Id4;Ide;Prr7;Hspa1b;Serpinf1;Trim2;Lpcat2;Sema4a;Igfbp6;Igfbp5;Rhobtb1;S100a7a;Slc37a2;Serpini1;Lman2l;Fibin;Smad6;Espn;Ncald;Optc;Mthfd2;Nkx3-1;Jun;Dusp1;Atad2;Srsf5;Jam2;Pcyt2;Phgdh;Kit;Filip1l;Etv5;Ndfip1;Bloc1s1;Lbh;Dnajb4;Dnaja4;Ifitm3;Mthfd1l;Arrdc3;Arrdc4;Ifit3;Mlf1;Zdhhc23;Atp1b1;Nol3;Dock10;Lox;Stard4;Lum;Pcdhga10;Lin9;Lxn;Foxs1;Slc25a33;Rnaseh2b;Foxo3;Me3;Mmab;Mylk4;Mgp;Chordc1;Mme;Mnt;Dpep1;Plvap;Bmp3;Rbm24;Hmgb3;Rbm14;Rbm38;Mvd;Lama2;Hmgcr;Myc;Fzd4;Fam107a;Dhcr24;Snhg9;Patz1;Dock5;Col8a1;Chchd6;Sult1a1;Cdkl5;Cenpa;Myo10;Hnrnpa0;Actn2;Epb41;Cpne5;Csrnp1;Asap2;Asb10;Nr1d1;Col23a1;Pf4;Csf1;Hmgn2;Mir100hg;Frmd4a;Hmgcs2;Ccdc42;Adamts1;Adamts9;Adamts8;Mpp6;Ptn;Tiparp;Wnt16;Idi1;Tmem82;Psmd9;Lefty1;Tmem51;Pipox;Has3;Ank3;Hivep3;Anln;Uspl1;Errfi1;Scara5;Inhbb;Galnt6;Wnt4;Lnx1;Spata24;Ier5;Tet1;Prss12;Brd7;Nkx6-1;Cacnb2;Efhd2;Mri1;Dusp18;Dusp16;Dusp14;Dusp10;Klf4;Klf2;Tsc22d3;Igsf9;Mapre2;Myoz2;Scg5;Cldn7;Spry1;Camk2b;Rapgef5;Adamts10;Unc5b;Unc5d;Cyp39a1;Cnksr3;Sdc3;Dync1i2;Eef2k;Cyp26b1;Homer2;Tef;Rara;Btg1;Prdm16;Cdkn2c;Cdkn2b;Angptl2;Cdkn1a;Sncaip;Adamtsl5;Tnc;Papss2;Ablim1;Tnr;Insig1;Tub;Bambi;Rbm3;Hes6;Gbp5;Lrg1;Ust;Ephb6;Art3;Zbed5;Stbd1;Ndrg1;Tbc1d1;Daam1;Cygb;Wsb1;Asb5;Asb2;Maml3;Gprasp1;Ankrd23;Grb14;Ankrd12;Vwf;Eif4a1;Lsp1;Rhebl1;Eif5a2;Pde1c;Sgk1;Pde7a;Manba;Ephx1;Arid5a;Arid5b;Pde4b;Atf3;Atf4;Pdgfc;Bhlhe40;Bhlhe41;Hoxc10;Wtip;Ndst3;Osgin1;Marcksl1;Syt12;Aimp2;Hhip;Il16;Tfap2b;Cacna1d;Mknk2;Grem2;Map1a;Smoc1;Tmem38b;Snrpn;Angpt4;Angpt2;Plekhg3;Snrnp48;Tlr2;Cited2;Cited4;Limd1;Il15ra;Six4;Upb1;Tmc7;Prrx2;Sap30;Mapkapk3;Upp2;Dclk1;Rgl1;Rassf2;Zfr;Dpy19l3;Popdc3;Fhod3;Pak4;Pak3;Pak6;Fdps;Rgs1;Rgs2;Samhd1;Sytl5;Parl;Unc119;Cyb561;Tm9sf1;Prr5l;Chac1;Tnnt2;Rhoc;Rhou;Npy1r;Fez1;Tob2;Dpysl2;Ly6e;Trim58;Ip6k2;Txnip;Rin3;Pclo;Thsd7a;Ttc22;Pcgf5;Armc2;Lyst;Usp2;Mamstr;Hist3h2a;Zcchc24;Vwc2;Slc4a8;Clock;Slc5a3;Slc16a9;Aph1a;Fhl2;Fhl3;Commd8;Tagln2;Capsl;Ccdc112;Csdc2;Ccdc107;Stk35;Penk;Per3;Per2;Sertad4;Sertad3;Zbp1;Capn3;Gpcpd1;Eepd1;Creb3l1;Fibp;Gipc2;Hrct1;Sulf1;Plcb1;Phlda1;Enkur;Slc15a2;Spire1;Smpdl3b;Glul;Sox9;Krt18;Stip1;Cmtm6;Baz1a;Ism1;Mecom;Pgm2l1;Gmnn;Itga1;Itga4;Ahsa2;Itgb3;Rmrp;Fam78b;Sec14l1;Nanp;Cav1;Nav2;Prelid2;Hnrnpm;Hnrnpd;Coq10b;Gnl1;C1qtnf7;Pecam1;Haus8;Maged2;Rgs7bp;Cdk2ap1;Thbs1;Gna14;Klf11;Zbtb16;Hsp90aa1;Synpo2l;Lrrk1;Cd14;Lmcd1;Spc24;Creg2;Slc1a4;Tigd4;St13;Fmo1;Fmo2;Rspo3;Dgkh;Dgkd;Clec3b;Rcan1;Bag3;Cdk6;Clec2d;Cdo1;Manf;Arc;Banp;Stc2;Gdf15;Zfp36l2;Stil;Pik3ip1,0.045003,-0.022088,-0.068847,0.014744,-0.04247,-0.073991,-0.010257,-0.06709,-0.098317,-0.032895,-0.060132,-0.091878,-0.02834
